,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
5242,5243,54.607285,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44406; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4406.0,Read,Discrete,Inputs,0.0005779999999973029,0.10038099999999872
5243,5244,54.607951,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44407; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4407.0,Write,Multiple,Coils,0.0006660000000024979,
5244,5245,54.608313,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44407; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4407.0,Write,Multiple,Coils,0.000362000000002638,0.001028000000005136
5245,5246,54.608726,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44408; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4408.0,Read,Input,Registers,0.00041299999999466763,
5246,5247,54.60906,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44408; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4408.0,Read,Input,Registers,0.0003340000000022769,0.0007469999999969446
5247,5248,54.60942,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44409; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4409.0,Read,Holding,Registers,0.0003600000000005821,
5248,5249,54.60988,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44409; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4409.0,Read,Holding,Registers,0.0004599999999967963,0.0008199999999973784
5249,5250,54.61023,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44410; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4410.0,Write,Multiple,Registers,0.00035000000000451337,
5250,5251,54.610671,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44410; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4410.0,Write,Multiple,Registers,0.00044100000000213413,0.0007910000000066475
5251,5252,54.710607,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44411; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4411.0,Read,Discrete,Inputs,0.09993599999999958,
5252,5253,54.711157,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44411; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4411.0,Read,Discrete,Inputs,0.0005499999999969418,0.10048599999999652
5253,5254,54.711711,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44412; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4412.0,Write,Multiple,Coils,0.0005540000000010536,
5254,5255,54.712089,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44412; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4412.0,Write,Multiple,Coils,0.000377999999997769,0.0009319999999988227
5255,5256,54.712532,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44413; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4413.0,Read,Input,Registers,0.00044300000000419004,
5256,5257,54.712872,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44413; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4413.0,Read,Input,Registers,0.0003399999999942338,0.0007829999999984238
5257,5258,54.713235,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44414; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4414.0,Read,Holding,Registers,0.00036300000000011323,
5258,5259,54.713557,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44414; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4414.0,Read,Holding,Registers,0.0003220000000041523,0.0006850000000042655
5259,5260,54.713908,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44415; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4415.0,Write,Multiple,Registers,0.0003510000000019886,
5260,5261,54.714242,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44415; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4415.0,Write,Multiple,Registers,0.0003339999999951715,0.0006849999999971601
5261,5262,54.81459,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44416; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4416.0,Read,Discrete,Inputs,0.10034800000000388,
5262,5263,54.815237,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44416; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4416.0,Read,Discrete,Inputs,0.0006470000000007303,0.10099500000000461
5263,5264,54.815792,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44417; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4417.0,Write,Multiple,Coils,0.0005549999999985289,
5264,5265,54.816311,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44417; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4417.0,Write,Multiple,Coils,0.0005189999999970496,0.0010739999999955785
5265,5266,54.816801,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44418; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4418.0,Read,Input,Registers,0.0004899999999992133,
5266,5267,54.817241,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44418; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4418.0,Read,Input,Registers,0.0004400000000046589,0.0009300000000038722
5267,5268,54.817718,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44419; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4419.0,Read,Holding,Registers,0.000476999999996508,
5268,5269,54.818184,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44419; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4419.0,Read,Holding,Registers,0.00046600000000296404,0.000942999999999472
5269,5270,54.818602,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44420; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4420.0,Write,Multiple,Registers,0.0004179999999962547,
5270,5271,54.819045,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44420; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4420.0,Write,Multiple,Registers,0.00044300000000419004,0.0008610000000004447
5272,5273,54.918572,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44421; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4421.0,Read,Discrete,Inputs,0.09952699999999481,
5273,5274,54.919273,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44421; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4421.0,Read,Discrete,Inputs,0.0007009999999993966,0.10022799999999421
5274,5275,54.919796,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44422; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4422.0,Write,Multiple,Coils,0.0005230000000011614,
5275,5276,54.920358,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44422; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4422.0,Write,Multiple,Coils,0.0005620000000021719,0.0010850000000033333
5276,5277,54.920664,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44423; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4423.0,Read,Input,Registers,0.00030600000000191585,
5277,5278,54.921125,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44423; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4423.0,Read,Input,Registers,0.000461000000001377,0.0007670000000032928
5278,5279,54.921493,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44424; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4424.0,Read,Holding,Registers,0.0003679999999945949,
5279,5280,54.922544,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44424; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4424.0,Read,Holding,Registers,0.00105100000000391,0.0014189999999985048
5280,5281,54.9229,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44425; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4425.0,Write,Multiple,Registers,0.00035599999999647025,
5281,5282,54.923331,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44425; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4425.0,Write,Multiple,Registers,0.00043099999999896,0.0007869999999954302
5282,5283,55.023642,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44426; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4426.0,Read,Discrete,Inputs,0.10031100000000492,
5283,5284,55.02423,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44426; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4426.0,Read,Discrete,Inputs,0.000588000000000477,0.1008990000000054
5284,5285,55.026424,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44427; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4427.0,Write,Multiple,Coils,0.0021939999999958104,
5285,5286,55.026989,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44427; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4427.0,Write,Multiple,Coils,0.000565000000001703,0.0027589999999975134
5286,5287,55.027465,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44428; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4428.0,Read,Input,Registers,0.00047599999999903275,
5287,5288,55.027885,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44428; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4428.0,Read,Input,Registers,0.0004199999999983106,0.0008959999999973434
5288,5289,55.028393,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44429; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4429.0,Read,Holding,Registers,0.0005080000000035056,
5289,5290,55.028897,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44429; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4429.0,Read,Holding,Registers,0.0005039999999993938,0.0010120000000028995
5290,5291,55.029372,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44430; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4430.0,Write,Multiple,Registers,0.0004750000000015575,
5291,5292,55.029739,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44430; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4430.0,Write,Multiple,Registers,0.00036699999999711963,0.0008419999999986771
5293,5294,55.129701,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44431; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4431.0,Read,Discrete,Inputs,0.09996199999999789,
5294,5295,55.130202,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44431; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4431.0,Read,Discrete,Inputs,0.0005009999999998627,0.10046299999999775
5295,5296,55.130397,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44432; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4432.0,Write,Multiple,Coils,0.00019500000000505224,
5296,5297,55.130737,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44432; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4432.0,Write,Multiple,Coils,0.00034000000000133923,0.0005350000000063915
5297,5298,55.13099,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44433; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4433.0,Read,Input,Registers,0.00025299999999361944,
5298,5299,55.131277,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44433; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4433.0,Read,Input,Registers,0.00028700000000014825,0.0005399999999937677
5299,5300,55.131498,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44434; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4434.0,Read,Holding,Registers,0.0002210000000033574,
5300,5301,55.131833,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44434; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4434.0,Read,Holding,Registers,0.00033499999999975216,0.0005560000000031096
5301,5302,55.13205,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44435; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4435.0,Write,Multiple,Registers,0.00021699999999924557,
5302,5303,55.146695,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44435; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4435.0,Write,Multiple,Registers,0.014645000000001573,0.014862000000000819
5303,5304,55.246729,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44436; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4436.0,Read,Discrete,Inputs,0.10003400000000084,
5304,5305,55.24752,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44436; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4436.0,Read,Discrete,Inputs,0.0007909999999995421,0.10082500000000039
5305,5306,55.248099,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44437; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4437.0,Write,Multiple,Coils,0.0005790000000018836,
5306,5307,55.248816,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44437; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4437.0,Write,Multiple,Coils,0.0007169999999945276,0.0012959999999964111
5307,5308,55.24928,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44438; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4438.0,Read,Input,Registers,0.00046400000000090813,
5308,5309,55.25011,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44438; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4438.0,Read,Input,Registers,0.0008300000000005525,0.0012940000000014606
5309,5310,55.250657,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44439; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4439.0,Read,Holding,Registers,0.0005469999999974107,
5310,5311,55.251231,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44439; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4439.0,Read,Holding,Registers,0.0005740000000002965,0.0011209999999977072
5311,5312,55.251587,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44440; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4440.0,Write,Multiple,Registers,0.0003560000000035757,
5312,5313,55.252071,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44440; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4440.0,Write,Multiple,Registers,0.000484000000000151,0.0008400000000037267
5313,5314,55.351719,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44441; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4441.0,Read,Discrete,Inputs,0.09964800000000196,
5314,5315,55.352393,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44441; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4441.0,Read,Discrete,Inputs,0.0006739999999965107,0.10032199999999847
5315,5316,55.353009,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44442; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4442.0,Write,Multiple,Coils,0.0006160000000008381,
5316,5317,55.353533,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44442; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4442.0,Write,Multiple,Coils,0.0005239999999986367,0.0011399999999994748
5317,5318,55.354019,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44443; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4443.0,Read,Input,Registers,0.0004860000000022069,
5318,5319,55.354512,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44443; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4443.0,Read,Input,Registers,0.0004929999999987444,0.0009790000000009513
5319,5320,55.35509,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44444; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4444.0,Read,Holding,Registers,0.0005779999999973029,
5320,5321,55.355514,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 44444; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4444.0,Read,Holding,Registers,0.00042400000000242244,0.0010019999999997253
5321,5322,55.355935,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 44445; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4445.0,Write,Multiple,Registers,0.0004210000000028913,
5322,5323,55.356364,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 44445; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4445.0,Write,Multiple,Registers,0.0004289999999969041,0.0008499999999997954
5323,5324,55.456542,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 44446; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4446.0,Read,Discrete,Inputs,0.10017799999999966,
5324,5325,55.457079,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 44446; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4446.0,Read,Discrete,Inputs,0.000537000000001342,0.100715000000001
5325,5326,55.457359,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 44447; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4447.0,Write,Multiple,Coils,0.00027999999999650527,
