,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
123,124,1.255849,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34204; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4204.0,Read,Holding,Registers,0.00034000000000000696,0.0006710000000000882
124,125,1.25618,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34204; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4204.0,Read,Holding,Registers,0.00033100000000008123,
125,126,1.256541,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34205; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4205.0,Write,Multiple,Registers,0.0003609999999998337,0.0006509999999999572
126,127,1.256831,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34205; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4205.0,Write,Multiple,Registers,0.0002900000000001235,
127,128,1.356392,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34206; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4206.0,Read,Discrete,Inputs,0.09956100000000001,0.10021999999999998
128,129,1.357051,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34206; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4206.0,Read,Discrete,Inputs,0.0006589999999999652,
129,130,1.357711,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34207; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4207.0,Write,Multiple,Coils,0.0006599999999998829,0.001242999999999883
130,131,1.358294,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34207; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4207.0,Write,Multiple,Coils,0.0005830000000000002,
131,132,1.3587,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34208; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4208.0,Read,Input,Registers,0.0004060000000001285,0.0008550000000000502
132,133,1.359149,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34208; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4208.0,Read,Input,Registers,0.0004489999999999217,
133,134,1.359754,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34209; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4209.0,Read,Holding,Registers,0.0006049999999999667,0.0011039999999999939
134,135,1.360253,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34209; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4209.0,Read,Holding,Registers,0.0004990000000000272,
135,136,1.360668,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34210; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4210.0,Write,Multiple,Registers,0.0004150000000000542,0.0009030000000000982
136,137,1.361156,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34210; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4210.0,Write,Multiple,Registers,0.00048800000000004395,
137,138,1.461482,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34211; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4211.0,Read,Discrete,Inputs,0.10032599999999992,0.10099400000000003
138,139,1.46215,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34211; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4211.0,Read,Discrete,Inputs,0.000668000000000113,
139,140,1.462811,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34212; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4212.0,Write,Multiple,Coils,0.0006610000000000227,0.0012799999999999478
140,141,1.46343,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34212; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4212.0,Write,Multiple,Coils,0.0006189999999999252,
141,142,1.463781,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34213; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4213.0,Read,Input,Registers,0.0003509999999999902,0.0010300000000000864
142,143,1.46446,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34213; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4213.0,Read,Input,Registers,0.0006790000000000962,
143,144,1.4648,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34214; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4214.0,Read,Holding,Registers,0.00034000000000000696,0.0008199999999998209
144,145,1.46528,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34214; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4214.0,Read,Holding,Registers,0.0004799999999998139,
145,146,1.465619,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34215; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4215.0,Write,Multiple,Registers,0.00033900000000008923,0.0007360000000000699
146,147,1.466016,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34215; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4215.0,Write,Multiple,Registers,0.0003969999999999807,
147,148,1.56532,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34216; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4216.0,Read,Discrete,Inputs,0.09930400000000006,0.09979000000000005
148,149,1.565806,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34216; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4216.0,Read,Discrete,Inputs,0.00048599999999998644,
149,150,1.566056,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34217; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4217.0,Write,Multiple,Coils,0.00024999999999986144,0.0005610000000000337
150,151,1.566367,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34217; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4217.0,Write,Multiple,Coils,0.00031100000000017225,
151,152,1.566536,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34218; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4218.0,Read,Input,Registers,0.0001689999999998637,0.0004589999999999872
152,153,1.566826,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34218; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4218.0,Read,Input,Registers,0.0002900000000001235,
153,154,1.567031,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34219; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4219.0,Read,Holding,Registers,0.00020500000000001073,0.00048499999999984666
154,155,1.567311,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34219; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4219.0,Read,Holding,Registers,0.00027999999999983594,
155,156,1.567516,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34220; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4220.0,Write,Multiple,Registers,0.00020500000000001073,0.0004860000000002085
156,157,1.567797,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34220; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4220.0,Write,Multiple,Registers,0.00028100000000019776,
159,160,1.66736,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34221; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4221.0,Read,Discrete,Inputs,0.07419500000000001,0.10028099999999984
160,161,1.668078,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34221; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4221.0,Read,Discrete,Inputs,0.0007179999999999964,
161,162,1.66898,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34222; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4222.0,Write,Multiple,Coils,0.0009019999999999584,0.0021649999999999725
162,163,1.670243,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34222; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4222.0,Write,Multiple,Coils,0.0012630000000000141,
163,164,1.670379,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34223; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4223.0,Read,Input,Registers,0.000136000000000136,0.0009440000000000559
164,165,1.671187,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34223; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4223.0,Read,Input,Registers,0.0008079999999999199,
165,166,1.671279,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34224; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4224.0,Read,Holding,Registers,9.199999999998099e-05,0.001330999999999971
166,167,1.672518,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34224; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4224.0,Read,Holding,Registers,0.0012389999999999901,
167,168,1.672947,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34225; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4225.0,Write,Multiple,Registers,0.0004290000000000127,0.0014009999999999856
168,169,1.673919,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34225; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4225.0,Write,Multiple,Registers,0.0009719999999999729,
169,170,1.774512,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34226; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4226.0,Read,Discrete,Inputs,0.10059300000000015,0.10120799999999996
170,171,1.775127,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34226; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4226.0,Read,Discrete,Inputs,0.0006149999999998101,
171,172,1.775728,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34227; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4227.0,Write,Multiple,Coils,0.0006010000000000737,0.0010260000000001934
172,173,1.776153,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34227; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4227.0,Write,Multiple,Coils,0.0004250000000001197,
173,174,1.776529,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34228; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4228.0,Read,Input,Registers,0.00037599999999993194,0.0007369999999999877
174,175,1.77689,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34228; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4228.0,Read,Input,Registers,0.0003610000000000557,
175,176,1.77755,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34229; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4229.0,Read,Holding,Registers,0.0006599999999998829,0.0010200000000000209
176,177,1.77791,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34229; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4229.0,Read,Holding,Registers,0.000360000000000138,
177,178,1.778378,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34230; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4230.0,Write,Multiple,Registers,0.00046799999999991293,0.01805599999999985
178,179,1.795966,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34230; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4230.0,Write,Multiple,Registers,0.017587999999999937,
179,180,1.896457,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34231; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4231.0,Read,Discrete,Inputs,0.10049100000000011,0.10130300000000014
180,181,1.897269,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34231; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4231.0,Read,Discrete,Inputs,0.0008120000000000349,
181,182,1.897894,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34232; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4232.0,Write,Multiple,Coils,0.0006249999999998757,0.0013219999999998233
182,183,1.898591,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34232; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4232.0,Write,Multiple,Coils,0.0006969999999999477,
183,184,1.898949,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34233; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4233.0,Read,Input,Registers,0.0003580000000000805,0.0007550000000000612
184,185,1.899346,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34233; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4233.0,Read,Input,Registers,0.0003969999999999807,
185,186,1.899795,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34234; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4234.0,Read,Holding,Registers,0.0004489999999999217,0.0008909999999999751
186,187,1.900237,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34234; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4234.0,Read,Holding,Registers,0.00044200000000005346,
187,188,1.900604,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34235; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4235.0,Write,Multiple,Registers,0.0003670000000000062,0.0008639999999999759
188,189,1.901101,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34235; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4235.0,Write,Multiple,Registers,0.0004969999999999697,
189,190,2.001535,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34236; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4236.0,Read,Discrete,Inputs,0.10043400000000013,0.10099300000000011
190,191,2.002094,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34236; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4236.0,Read,Discrete,Inputs,0.0005589999999999762,
191,192,2.002796,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34237; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4237.0,Write,Multiple,Coils,0.0007019999999999804,0.0010799999999999699
192,193,2.003174,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34237; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4237.0,Write,Multiple,Coils,0.00037799999999998946,
193,194,2.003654,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34238; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4238.0,Read,Input,Registers,0.00048000000000003595,0.0008400000000001739
194,195,2.004014,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34238; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4238.0,Read,Input,Registers,0.000360000000000138,
195,196,2.004543,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34239; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4239.0,Read,Holding,Registers,0.0005289999999997796,0.0008569999999998856
196,197,2.004871,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34239; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4239.0,Read,Holding,Registers,0.000328000000000106,
197,198,2.005224,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34240; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4240.0,Write,Multiple,Registers,0.0003530000000000477,0.0006759999999998989
198,199,2.005547,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34240; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4240.0,Write,Multiple,Registers,0.0003229999999998512,
199,200,2.105345,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34241; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4241.0,Read,Discrete,Inputs,0.09979799999999983,0.10041499999999992
200,201,2.105962,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34241; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4241.0,Read,Discrete,Inputs,0.0006170000000000897,
201,202,2.106233,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34242; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4242.0,Write,Multiple,Coils,0.00027100000000013225,0.0007410000000001027
202,203,2.106703,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34242; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4242.0,Write,Multiple,Coils,0.00046999999999997044,
203,204,2.106884,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34243; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4243.0,Read,Input,Registers,0.00018099999999998673,0.0005500000000000504
204,205,2.107253,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34243; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4243.0,Read,Input,Registers,0.0003690000000000637,
205,206,2.107486,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34244; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4244.0,Read,Holding,Registers,0.00023300000000014975,0.0005929999999998437
206,207,2.107846,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34244; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4244.0,Read,Holding,Registers,0.0003599999999996939,
207,208,2.108073,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34245; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4245.0,Write,Multiple,Registers,0.00022700000000019926,0.0006170000000000897
208,209,2.108463,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34245; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4245.0,Write,Multiple,Registers,0.00038999999999989043,
